cart_id,session_id,user_id,restaurant_id,items_count,cart_value,coupon_applied,discount,delivery_fee,timestamp,abandoned,abandonment_reason
2599,6687,8700,284,5,587.0,False,0.0,49,2026-06-18 07:34:48,True,High Delivery Fee
2600,6688,9599,446,2,429.0,False,0.0,0,2026-07-24 13:25:26,False,
2601,6695,5919,229,3,743.0,True,194.0,0,2026-03-30 09:47:58,False,
2602,6698,9019,71,1,185.0,False,0.0,15,2026-07-31 13:48:44,False,
2603,6701,9174,47,3,551.0,False,0.0,25,2026-03-21 17:31:13,False,
2604,6703,5415,453,2,339.0,False,0.0,35,2026-04-28 10:47:22,True,High Delivery Fee
2605,6704,2780,99,3,265.0,True,57.0,35,2026-08-07 12:58:53,True,High Delivery Fee
2606,6707,9456,181,2,449.0,False,0.0,0,2026-06-20 07:38:19,False,
2607,6708,7546,144,1,92.0,False,0.0,15,2026-08-29 19:40:02,False,
2608,6709,3257,294,2,580.0,False,0.0,35,2026-07-23 23:56:56,False,
2609,6710,2855,373,2,787.0,False,0.0,0,2026-07-27 19:23:54,False,
2610,6717,6788,463,3,864.0,False,0.0,0,2026-03-31 20:08:03,False,
2611,6718,7171,409,4,726.0,False,0.0,0,2026-08-21 20:54:55,False,
2612,6719,7601,35,2,800.0,False,0.0,0,2026-04-12 14:10:17,False,
2613,6721,1375,228,5,1091.0,False,0.0,35,2026-07-08 13:15:03,False,
2614,6723,7354,198,4,935.0,False,0.0,0,2026-03-12 08:35:25,True,Changed Mind
2615,6724,5845,392,2,884.0,False,0.0,35,2026-04-04 12:35:43,True,High Delivery Fee
2616,6727,2904,376,2,413.0,True,88.0,0,2026-08-21 10:16:15,False,
2617,6728,9764,29,2,277.0,False,0.0,0,2026-08-21 21:49:14,False,
2618,6731,3144,448,4,437.0,False,0.0,0,2026-06-03 20:47:38,False,
2619,6736,3398,5,1,156.0,False,0.0,25,2026-05-06 13:36:12,True,Found Better Option
2620,6737,6259,202,3,201.0,False,0.0,0,2026-04-23 12:22:46,False,
2621,6744,9810,200,1,99.0,False,0.0,35,2026-08-14 11:27:18,True,High Delivery Fee
2622,6749,8962,5,4,478.0,True,49.0,25,2026-03-16 09:56:49,False,
2623,6751,875,86,1,125.0,False,0.0,25,2026-03-27 23:38:49,False,
2624,6758,900,3,1,155.0,False,0.0,0,2026-03-01 17:40:20,False,
2625,6759,4425,366,4,755.0,True,170.0,15,2026-08-26 00:04:23,False,
2626,6760,9301,1,5,1163.0,False,0.0,0,2026-06-22 05:42:38,False,
2627,6761,7453,170,1,207.0,False,0.0,49,2026-06-30 14:37:49,False,
2628,6764,9665,203,1,195.0,False,0.0,0,2026-04-12 17:33:32,True,Price Too High
2629,6766,8244,276,3,526.0,False,0.0,0,2026-07-10 09:17:27,True,Changed Mind
2630,6768,3801,171,3,515.0,True,153.0,35,2026-06-07 17:36:47,False,
2631,6771,4550,48,3,462.0,True,92.0,0,2026-05-09 18:15:16,False,
2632,6781,4053,218,3,1176.0,False,0.0,0,2026-03-27 16:30:32,False,
2633,6784,449,82,3,293.0,False,0.0,0,2026-04-03 01:45:09,False,
2634,6787,446,88,2,350.0,False,0.0,25,2026-04-20 12:59:07,False,
2635,6791,9591,135,1,92.0,False,0.0,35,2026-07-31 07:49:49,False,
2636,6793,5753,137,2,185.0,False,0.0,15,2026-04-08 09:01:49,False,
2637,6796,5336,30,2,146.0,True,26.0,35,2026-06-04 00:17:48,False,
2638,6797,2718,142,3,1102.0,False,0.0,0,2026-03-16 06:27:32,False,
2639,6799,6549,333,4,1521.0,False,0.0,0,2026-08-05 13:10:14,True,Found Better Option
2640,6801,7351,476,1,347.0,True,89.0,0,2026-05-20 11:24:03,False,
2641,6804,7293,268,4,936.0,False,0.0,0,2026-06-13 14:12:09,False,
2642,6810,822,426,3,629.0,True,104.0,15,2026-06-24 21:33:18,False,
2643,6813,277,197,3,453.0,True,129.0,59,2026-05-04 13:15:11,False,
2644,6816,8249,463,5,1283.0,True,378.0,15,2026-04-29 21:50:20,False,
2645,6817,3085,16,3,355.0,True,46.0,0,2026-05-08 12:18:20,True,Changed Mind
2646,6820,9864,465,1,108.0,True,31.0,35,2026-07-10 16:51:31,False,
2647,6821,6533,99,3,231.0,True,40.0,35,2026-06-06 23:41:09,False,
2648,6825,6096,99,3,198.0,False,0.0,35,2026-06-09 21:25:56,False,
2649,6827,7183,328,4,1590.0,True,243.0,15,2026-07-29 17:33:38,False,
2650,6828,6056,309,3,639.0,True,92.0,25,2026-07-25 19:26:28,False,
2651,6830,3485,136,1,114.0,True,24.0,25,2026-06-24 13:37:10,False,
2652,6832,5890,398,2,558.0,True,111.0,0,2026-06-13 19:56:11,False,
2653,6834,6146,415,3,966.0,False,0.0,25,2026-08-13 15:34:30,False,
2654,6835,5258,351,2,739.0,False,0.0,0,2026-03-04 12:51:20,False,
2655,6837,4819,100,3,1177.0,False,0.0,0,2026-08-20 12:44:13,False,
2656,6839,7174,280,2,280.0,False,0.0,49,2026-03-08 12:09:08,True,High Delivery Fee
2657,6842,8151,86,3,447.0,True,104.0,25,2026-06-08 10:18:04,False,
2658,6843,7863,378,4,903.0,False,0.0,15,2026-05-20 13:30:19,True,Found Better Option
2659,6844,450,457,3,778.0,True,81.0,25,2026-05-17 21:19:41,False,
2660,6847,1538,264,4,795.0,False,0.0,0,2026-06-23 05:25:23,True,Found Better Option
2661,6851,2760,460,2,417.0,False,0.0,25,2026-07-29 09:49:29,False,
2662,6852,4368,184,1,427.0,False,0.0,35,2026-04-10 20:42:07,True,High Delivery Fee
2663,6856,4543,391,3,458.0,False,0.0,0,2026-05-21 13:49:51,False,
2664,6858,4079,112,3,708.0,False,0.0,0,2026-04-09 14:19:22,True,Changed Mind
2665,6860,7129,114,2,227.0,True,57.0,49,2026-03-12 12:16:32,True,High Delivery Fee
2666,6862,4171,415,2,895.0,True,128.0,25,2026-04-21 10:40:30,False,
2667,6863,8555,288,2,308.0,False,0.0,25,2026-06-14 12:50:38,True,Price Too High
2668,6864,5090,345,2,1056.0,True,290.0,0,2026-03-26 21:12:50,False,
2669,6866,691,415,1,342.0,False,0.0,25,2026-07-30 09:35:43,True,Found Better Option
2670,6868,8188,401,3,395.0,True,74.0,15,2026-07-01 17:34:54,False,
2671,6869,8815,144,1,140.0,True,23.0,15,2026-04-13 14:00:48,False,
2672,6871,7785,181,1,234.0,False,0.0,0,2026-08-12 14:33:54,False,
2673,6872,1593,132,1,121.0,False,0.0,15,2026-03-04 22:12:23,False,
2674,6873,8939,111,1,493.0,False,0.0,0,2026-08-27 12:40:01,False,
2675,6874,6803,384,3,919.0,True,135.0,0,2026-05-07 23:31:12,False,
2676,6877,8918,110,2,1447.0,False,0.0,35,2026-06-20 18:05:31,False,
2677,6881,6253,202,4,403.0,False,0.0,0,2026-07-10 12:59:30,False,
2678,6885,4554,33,5,738.0,False,0.0,25,2026-05-29 09:39:07,False,
2679,6886,7889,284,1,131.0,True,27.0,49,2026-08-26 13:20:00,True,High Delivery Fee
2680,6889,5059,42,2,765.0,False,0.0,25,2026-08-11 11:15:14,False,
2681,6895,4263,56,4,1185.0,False,0.0,49,2026-05-16 20:48:41,False,
2682,6897,7605,158,3,453.0,False,0.0,25,2026-05-09 17:45:28,False,
2683,6901,1894,167,2,524.0,False,0.0,35,2026-07-24 10:46:36,False,
2684,6902,1846,384,4,1229.0,False,0.0,59,2026-07-02 18:20:10,False,
2685,6905,5860,201,4,1140.0,True,322.0,0,2026-07-07 21:13:12,False,
2686,6907,4161,54,2,429.0,False,0.0,0,2026-03-31 12:39:21,False,
2687,6923,5156,140,3,184.0,False,0.0,35,2026-06-27 14:22:01,False,
2688,6926,3761,263,2,188.0,False,0.0,35,2026-07-20 14:00:54,False,
2689,6929,7614,206,3,352.0,True,69.0,0,2026-08-06 18:24:38,False,
2690,6930,5841,321,4,647.0,False,0.0,35,2026-05-07 20:48:48,False,
2691,6937,5304,51,1,115.0,True,12.0,15,2026-08-24 14:56:26,False,
2692,6938,3476,213,4,2011.0,True,384.0,0,2026-05-08 19:26:56,False,
2693,6941,2709,268,2,436.0,False,0.0,0,2026-07-03 17:55:48,False,
2694,6942,312,426,1,179.0,False,0.0,15,2026-04-02 15:04:40,False,
2695,6949,3191,95,3,559.0,True,117.0,0,2026-04-25 11:45:56,False,
2696,6952,4913,304,2,583.0,True,88.0,25,2026-04-18 20:52:51,True,Price Too High
2697,6953,190,448,2,296.0,True,36.0,0,2026-05-29 21:06:58,False,
2698,6955,8351,377,3,239.0,False,0.0,0,2026-06-25 20:37:45,True,Long Delivery Time
2699,6957,5592,480,3,296.0,False,0.0,0,2026-07-26 20:07:36,True,Changed Mind
2700,6958,4703,55,2,179.0,False,0.0,15,2026-07-18 21:26:10,True,Found Better Option
2701,6959,5717,372,2,285.0,False,0.0,25,2026-07-17 20:23:28,False,
2702,6963,8288,278,3,699.0,False,0.0,0,2026-04-19 17:15:58,False,
2703,6964,1197,482,3,584.0,False,0.0,0,2026-06-10 17:55:26,False,
2704,6965,1890,150,4,580.0,False,0.0,0,2026-03-14 23:35:01,False,
2705,6966,9076,87,4,1652.0,False,0.0,0,2026-04-03 13:05:39,False,
2706,6974,5231,124,3,431.0,False,0.0,59,2026-06-25 18:40:19,False,
2707,6975,6182,331,1,222.0,False,0.0,25,2026-05-24 10:13:38,False,
2708,6976,2307,59,2,482.0,False,0.0,49,2026-05-18 10:57:59,True,High Delivery Fee
2709,6978,4911,319,4,682.0,False,0.0,0,2026-03-11 12:33:03,True,Found Better Option
2710,6980,3334,423,4,607.0,False,0.0,15,2026-05-23 19:34:47,False,
2711,6983,8850,57,4,342.0,False,0.0,35,2026-05-20 10:03:36,False,
2712,6986,1142,168,5,1745.0,True,420.0,0,2026-05-14 09:27:54,False,
2713,6989,9652,378,2,612.0,False,0.0,15,2026-06-03 00:24:48,False,
2714,6994,5941,84,2,1552.0,False,0.0,49,2026-04-30 07:02:51,True,High Delivery Fee
2715,6996,36,408,2,350.0,False,0.0,35,2026-07-15 12:42:22,True,High Delivery Fee
2716,6998,9368,362,1,288.0,False,0.0,25,2026-03-23 10:43:21,False,
2717,6999,2323,156,2,498.0,False,0.0,25,2026-03-14 12:59:27,False,
2718,7001,3301,138,1,303.0,True,43.0,0,2026-04-24 12:13:21,False,
2719,7004,862,36,1,344.0,False,0.0,0,2026-04-25 13:16:40,False,
2720,7005,2101,117,2,233.0,False,0.0,0,2026-07-27 15:42:21,False,
2721,7008,8588,268,3,715.0,False,0.0,0,2026-06-19 12:48:49,False,
2722,7009,9128,367,4,1257.0,False,0.0,35,2026-06-11 18:18:22,False,
2723,7010,6264,143,1,126.0,False,0.0,25,2026-07-11 09:39:06,False,
2724,7018,5383,114,2,264.0,False,0.0,49,2026-04-21 12:41:55,True,High Delivery Fee
2725,7022,7948,17,2,542.0,False,0.0,25,2026-04-27 21:43:37,False,
2726,7028,5023,159,2,333.0,False,0.0,59,2026-03-27 21:05:06,False,
2727,7033,4477,346,5,1098.0,False,0.0,49,2026-04-24 12:07:07,True,High Delivery Fee
2728,7034,5247,342,1,216.0,True,41.0,0,2026-04-01 16:55:23,False,
2729,7038,7415,105,2,258.0,False,0.0,0,2026-03-31 12:25:52,False,
2730,7041,1936,89,3,677.0,False,0.0,49,2026-04-17 19:03:39,False,
2731,7042,6632,441,5,702.0,True,202.0,0,2026-04-25 21:44:21,True,Changed Mind
2732,7044,2800,43,4,609.0,False,0.0,49,2026-05-11 15:42:08,False,
2733,7046,6584,18,1,248.0,False,0.0,35,2026-06-02 21:06:34,False,
2734,7049,7870,54,5,1128.0,True,133.0,0,2026-03-17 12:09:53,False,
2735,7052,2765,187,3,607.0,False,0.0,15,2026-08-14 23:39:23,False,
2736,7055,8311,246,3,701.0,True,145.0,0,2026-04-01 21:03:01,False,
2737,7056,5901,217,4,1847.0,True,493.0,0,2026-04-08 20:51:28,False,
2738,7057,4562,132,2,297.0,False,0.0,0,2026-03-08 15:56:15,False,
2739,7060,8502,50,2,604.0,False,0.0,0,2026-07-19 13:01:59,False,
2740,7062,88,421,2,619.0,False,0.0,0,2026-03-13 12:25:48,False,
2741,7064,1284,456,1,72.0,False,0.0,35,2026-05-16 19:18:23,False,
2742,7068,5753,139,2,609.0,False,0.0,0,2026-04-05 08:38:19,False,
2743,7069,4099,60,4,1986.0,True,448.0,0,2026-03-08 18:59:43,False,
2744,7070,8238,449,2,189.0,False,0.0,25,2026-08-08 13:43:44,True,Found Better Option
2745,7071,7266,114,2,261.0,False,0.0,0,2026-03-02 10:00:06,False,
2746,7073,3605,201,3,984.0,True,160.0,0,2026-05-28 15:41:28,False,
2747,7075,7034,213,4,1938.0,False,0.0,0,2026-03-02 16:27:17,False,
2748,7078,2344,144,1,121.0,True,18.0,15,2026-06-06 19:02:59,False,
2749,7081,2590,310,2,176.0,True,52.0,25,2026-03-31 12:06:46,False,
2750,7084,5116,495,4,1002.0,True,131.0,35,2026-08-04 20:01:48,True,High Delivery Fee
2751,7085,7070,229,2,358.0,False,0.0,0,2026-03-08 20:10:46,False,
2752,7088,6396,252,3,460.0,True,72.0,0,2026-08-03 13:28:29,False,
2753,7090,3718,457,2,356.0,True,85.0,25,2026-04-29 20:37:47,False,
2754,7091,8896,86,3,385.0,False,0.0,25,2026-03-13 00:58:17,False,
2755,7092,2786,463,1,283.0,False,0.0,0,2026-03-26 12:06:53,True,Price Too High
2756,7093,1179,415,2,692.0,False,0.0,25,2026-07-23 21:29:22,False,
2757,7097,8136,279,2,583.0,True,155.0,35,2026-04-22 10:35:25,False,
2758,7098,5693,479,1,124.0,False,0.0,0,2026-04-08 23:54:01,False,
2759,7101,7235,230,4,667.0,True,76.0,15,2026-05-28 17:21:36,False,
2760,7102,7412,266,1,294.0,True,81.0,0,2026-03-09 22:46:18,False,
2761,7105,4392,231,3,501.0,False,0.0,0,2026-05-31 21:20:12,False,
2762,7108,9840,459,3,699.0,True,74.0,35,2026-08-24 18:56:44,False,
2763,7116,1089,426,2,358.0,True,75.0,0,2026-08-29 16:10:36,False,
2764,7117,343,109,3,346.0,True,75.0,25,2026-03-09 10:01:08,False,
2765,7118,5086,258,2,287.0,False,0.0,0,2026-03-07 13:49:01,False,
2766,7123,7242,427,1,292.0,True,82.0,59,2026-04-11 14:00:43,False,
2767,7124,7399,65,3,1427.0,True,157.0,0,2026-05-14 11:04:30,False,
2768,7126,8574,433,2,303.0,False,0.0,0,2026-08-03 21:24:05,False,
2769,7127,2802,246,3,699.0,True,151.0,0,2026-05-11 23:32:24,False,
2770,7128,9403,322,1,289.0,False,0.0,25,2026-08-23 12:35:04,False,
2771,7129,1181,210,4,901.0,True,261.0,25,2026-04-09 12:19:25,False,
2772,7132,7053,469,4,489.0,True,104.0,15,2026-07-04 17:42:46,False,
2773,7134,5966,190,1,215.0,True,38.0,15,2026-07-23 21:49:15,False,
2774,7136,3842,427,2,488.0,False,0.0,0,2026-07-22 11:42:51,False,
2775,7138,578,100,5,1701.0,True,508.0,15,2026-05-27 19:31:49,True,Changed Mind
2776,7142,9302,400,2,361.0,False,0.0,0,2026-03-11 00:34:09,False,
2777,7146,7335,40,2,778.0,False,0.0,15,2026-05-26 15:58:50,False,
2778,7148,6129,150,5,721.0,True,92.0,25,2026-08-17 18:55:24,False,
2779,7152,9198,148,3,207.0,False,0.0,49,2026-08-11 10:34:05,True,High Delivery Fee
2780,7156,2716,326,3,349.0,True,59.0,0,2026-06-05 13:27:18,False,
2781,7157,1486,349,3,578.0,False,0.0,25,2026-05-24 13:21:56,False,
2782,7158,7901,375,5,720.0,False,0.0,35,2026-05-10 18:44:35,False,
2783,7159,3083,351,5,1361.0,False,0.0,25,2026-05-12 20:33:45,True,Price Too High
2784,7160,2620,50,1,238.0,False,0.0,35,2026-06-13 17:45:24,False,
2785,7161,1965,306,2,212.0,True,52.0,0,2026-07-28 10:06:42,False,
2786,7162,9618,298,1,171.0,False,0.0,59,2026-07-08 12:31:18,True,High Delivery Fee
2787,7163,6769,166,5,703.0,True,85.0,49,2026-08-14 21:27:36,False,
2788,7165,7980,265,3,1055.0,False,0.0,59,2026-04-10 20:21:50,True,High Delivery Fee
2789,7166,8264,57,1,94.0,False,0.0,35,2026-05-08 12:43:12,False,
2790,7167,3540,53,4,2252.0,True,257.0,0,2026-05-08 19:33:51,False,
2791,7168,2943,282,1,83.0,True,10.0,25,2026-07-23 21:41:42,False,
2792,7169,1636,397,1,532.0,False,0.0,0,2026-07-16 20:48:56,False,
2793,7171,5123,110,3,1848.0,False,0.0,35,2026-03-17 02:05:22,False,
2794,7173,5957,242,3,359.0,False,0.0,25,2026-08-08 20:36:37,False,
2795,7174,4577,342,2,323.0,True,49.0,15,2026-06-26 23:52:16,True,Price Too High
2796,7177,9698,464,2,354.0,True,48.0,49,2026-05-05 12:46:34,False,
2797,7182,3558,81,4,1098.0,True,163.0,0,2026-06-27 13:31:56,False,
2798,7189,2599,50,2,394.0,True,93.0,0,2026-08-07 14:38:36,False,
2799,7196,4982,332,2,141.0,True,38.0,25,2026-08-29 14:00:14,False,
2800,7197,3904,380,2,303.0,False,0.0,49,2026-07-14 12:46:11,True,High Delivery Fee
2801,7200,6861,207,4,760.0,True,188.0,0,2026-05-22 10:27:20,False,
2802,7202,1228,367,2,534.0,False,0.0,35,2026-06-06 11:24:50,False,
2803,7204,7821,15,2,478.0,False,0.0,0,2026-05-03 12:30:12,False,
2804,7205,8157,45,3,292.0,True,47.0,0,2026-03-04 20:22:47,False,
2805,7210,2090,425,2,384.0,False,0.0,15,2026-08-11 05:34:46,False,
2806,7212,4374,378,3,882.0,False,0.0,15,2026-04-05 08:17:21,False,
2807,7214,7818,423,3,359.0,True,82.0,0,2026-03-29 17:02:50,False,
2808,7215,9345,143,1,137.0,True,39.0,25,2026-08-20 14:40:30,False,
2809,7221,2709,480,3,313.0,False,0.0,0,2026-05-17 16:22:21,False,
2810,7224,9378,337,2,599.0,True,157.0,25,2026-03-11 12:02:09,False,
2811,7225,33,122,2,145.0,False,0.0,49,2026-06-27 20:21:18,False,
2812,7226,7235,301,3,382.0,True,83.0,0,2026-08-28 16:41:22,False,
2813,7227,8240,150,3,673.0,True,189.0,0,2026-06-19 17:31:29,False,
2814,7230,6282,276,2,360.0,False,0.0,35,2026-06-20 20:13:46,False,
2815,7233,2835,181,2,509.0,True,84.0,0,2026-06-13 21:30:30,False,
2816,7234,3265,168,2,811.0,False,0.0,0,2026-07-10 12:14:18,False,
2817,7238,7617,375,2,173.0,True,47.0,35,2026-03-15 16:37:18,False,
2818,7239,2635,500,3,1345.0,False,0.0,35,2026-05-06 20:22:41,True,High Delivery Fee
2819,7241,5598,61,1,229.0,False,0.0,25,2026-04-10 17:24:17,True,Long Delivery Time
2820,7244,7143,499,2,152.0,True,25.0,0,2026-06-17 21:33:15,False,
2821,7251,6622,9,2,438.0,True,55.0,25,2026-08-02 22:17:35,False,
2822,7255,3885,304,2,488.0,False,0.0,25,2026-07-11 14:52:27,True,Changed Mind
2823,7259,7507,257,3,406.0,False,0.0,15,2026-06-22 10:38:25,False,
2824,7264,3781,417,4,570.0,False,0.0,0,2026-05-10 23:40:16,False,
2825,7266,7216,262,5,381.0,False,0.0,0,2026-05-30 12:56:11,True,Found Better Option
2826,7270,8520,302,2,499.0,False,0.0,0,2026-04-13 20:10:27,False,
2827,7272,1236,486,2,204.0,True,58.0,0,2026-04-02 19:56:38,False,
2828,7274,5300,284,2,276.0,False,0.0,49,2026-08-13 09:42:59,True,High Delivery Fee
2829,7278,1650,493,2,296.0,False,0.0,0,2026-07-12 21:30:09,False,
2830,7282,381,152,3,1080.0,False,0.0,25,2026-06-07 21:45:57,True,Price Too High
2831,7285,6553,373,2,1070.0,True,184.0,25,2026-05-31 06:51:46,False,
2832,7288,5733,435,2,305.0,True,42.0,15,2026-04-29 10:03:00,False,
2833,7289,6908,121,2,536.0,True,77.0,0,2026-08-22 12:26:38,False,
2834,7293,6564,195,2,123.0,False,0.0,35,2026-08-03 21:04:23,False,
2835,7294,6004,212,2,484.0,False,0.0,0,2026-07-11 09:45:18,False,
2836,7296,2648,285,3,239.0,False,0.0,0,2026-03-10 21:26:53,False,
2837,7303,488,58,5,942.0,True,135.0,49,2026-03-02 12:39:01,False,
2838,7306,5979,387,3,603.0,False,0.0,15,2026-04-10 07:53:10,False,
2839,7307,2859,192,1,581.0,False,0.0,25,2026-08-14 13:20:29,False,
2840,7308,8875,390,3,621.0,False,0.0,25,2026-06-15 07:40:25,False,
2841,7312,4521,137,3,228.0,False,0.0,0,2026-06-23 12:32:06,False,
2842,7314,3828,252,4,735.0,False,0.0,0,2026-04-15 20:55:23,False,
2843,7315,5526,188,1,68.0,False,0.0,25,2026-04-08 16:58:13,False,
2844,7317,1229,231,5,810.0,False,0.0,0,2026-05-24 21:03:36,False,
2845,7319,4351,273,2,651.0,True,169.0,15,2026-06-10 11:26:18,True,Changed Mind
2846,7321,9934,476,3,1103.0,True,147.0,59,2026-05-23 17:14:02,True,High Delivery Fee
2847,7326,8276,80,3,1809.0,False,0.0,49,2026-04-14 22:01:16,True,High Delivery Fee
2848,7328,3654,140,3,245.0,True,40.0,35,2026-07-13 23:32:07,False,
2849,7331,2813,5,3,285.0,True,34.0,25,2026-04-13 19:02:09,False,
2850,7334,5098,379,3,600.0,False,0.0,25,2026-06-21 18:04:55,False,
2851,7336,3269,313,4,803.0,True,142.0,0,2026-03-28 11:13:56,False,
2852,7338,6791,42,4,1240.0,True,147.0,0,2026-04-12 21:40:25,False,
2853,7341,7289,69,5,661.0,True,101.0,25,2026-07-15 09:03:21,False,
2854,7343,4247,26,1,150.0,False,0.0,25,2026-03-10 11:04:17,False,
2855,7344,3042,98,1,237.0,False,0.0,35,2026-04-17 15:47:43,False,
2856,7346,1690,319,4,641.0,False,0.0,35,2026-03-27 13:38:07,False,
2857,7350,4933,280,3,550.0,False,0.0,49,2026-06-04 11:34:17,False,
2858,7353,9809,402,4,347.0,False,0.0,0,2026-08-21 10:29:22,True,Price Too High
2859,7359,8883,134,2,344.0,True,83.0,0,2026-06-29 13:43:31,False,
2860,7368,2127,395,2,327.0,True,66.0,0,2026-04-05 00:23:50,False,
2861,7369,4065,256,2,578.0,False,0.0,35,2026-04-12 19:46:10,False,
2862,7370,2574,138,2,422.0,False,0.0,0,2026-05-16 17:25:04,True,Long Delivery Time
2863,7372,8501,91,2,771.0,False,0.0,0,2026-05-19 18:00:10,False,
2864,7376,8432,113,3,926.0,False,0.0,35,2026-08-09 20:19:39,True,High Delivery Fee
2865,7377,7952,193,3,611.0,False,0.0,0,2026-05-26 12:43:28,False,
2866,7378,4036,349,3,609.0,False,0.0,0,2026-03-29 17:39:59,False,
2867,7379,3061,5,2,297.0,False,0.0,25,2026-07-04 08:00:59,False,
2868,7385,8329,480,1,113.0,False,0.0,35,2026-04-30 12:25:05,True,High Delivery Fee
2869,7386,6910,76,2,757.0,False,0.0,49,2026-07-30 20:07:36,False,
2870,7389,4116,178,2,484.0,False,0.0,35,2026-05-11 15:06:33,True,High Delivery Fee
2871,7392,3785,67,3,420.0,False,0.0,15,2026-05-26 09:20:52,False,
2872,7393,1064,394,3,844.0,False,0.0,0,2026-04-16 11:41:18,False,
2873,7395,5265,132,1,154.0,False,0.0,15,2026-08-14 19:42:08,False,
2874,7396,6739,402,2,188.0,False,0.0,0,2026-05-17 10:57:01,True,Found Better Option
2875,7397,929,122,3,187.0,False,0.0,49,2026-03-28 14:03:32,False,
2876,7401,9530,19,3,930.0,False,0.0,25,2026-07-08 21:43:04,False,
2877,7405,1051,73,2,503.0,True,138.0,0,2026-05-23 12:43:24,False,
2878,7408,7723,159,2,342.0,False,0.0,59,2026-04-26 13:14:22,False,
2879,7409,3603,274,5,2980.0,False,0.0,0,2026-06-15 09:54:45,False,
2880,7410,7217,47,2,350.0,False,0.0,25,2026-07-22 11:22:28,False,
2881,7412,1777,86,2,308.0,False,0.0,25,2026-08-25 20:39:06,True,Changed Mind
2882,7415,316,341,1,96.0,False,0.0,49,2026-07-12 13:19:20,True,High Delivery Fee
2883,7416,9470,370,5,512.0,False,0.0,0,2026-08-23 08:08:41,True,Long Delivery Time
2884,7420,1148,443,4,753.0,False,0.0,15,2026-06-25 12:39:57,False,
2885,7422,2702,187,2,378.0,True,46.0,15,2026-05-12 16:22:05,False,
2886,7423,9441,263,5,642.0,False,0.0,35,2026-06-19 21:14:40,False,
2887,7424,3069,497,3,268.0,False,0.0,0,2026-08-30 19:45:19,False,
2888,7428,3570,405,3,1551.0,False,0.0,0,2026-07-25 20:59:41,False,
2889,7429,5621,350,2,301.0,False,0.0,49,2026-04-27 11:55:11,True,High Delivery Fee
2890,7432,4682,356,2,143.0,False,0.0,15,2026-06-20 21:38:24,False,
2891,7433,5884,391,1,135.0,True,14.0,25,2026-05-22 00:41:55,False,
2892,7435,372,100,3,1316.0,True,272.0,0,2026-03-11 10:06:04,False,
2893,7436,6674,156,1,291.0,True,37.0,0,2026-05-20 18:13:30,False,
2894,7439,1,134,3,459.0,True,113.0,0,2026-06-24 21:33:44,False,
2895,7441,7617,257,1,172.0,False,0.0,15,2026-04-27 08:11:39,True,Changed Mind
2896,7443,9330,149,1,424.0,False,0.0,35,2026-08-09 03:39:14,False,
2897,7444,7161,370,1,80.0,False,0.0,15,2026-04-16 17:46:00,False,
2898,7449,8633,278,3,821.0,False,0.0,59,2026-07-08 09:45:14,False,
2899,7452,9498,175,1,92.0,False,0.0,25,2026-03-15 14:27:06,True,Low Cart Value
2900,7454,3208,47,4,1007.0,True,161.0,0,2026-08-16 22:56:01,False,
2901,7455,9570,456,3,259.0,True,35.0,35,2026-08-16 23:36:13,False,
2902,7458,9416,482,2,383.0,False,0.0,59,2026-03-02 16:52:40,True,High Delivery Fee
2903,7460,9192,456,2,207.0,True,58.0,0,2026-08-23 17:00:59,False,
2904,7461,9980,74,2,480.0,True,95.0,25,2026-07-21 11:37:09,False,
2905,7463,7772,60,1,519.0,True,145.0,25,2026-03-30 19:47:08,False,
2906,7466,270,427,1,185.0,True,39.0,59,2026-03-21 21:09:37,True,High Delivery Fee
2907,7470,360,54,2,601.0,False,0.0,0,2026-08-17 08:58:01,False,
2908,7474,3768,29,2,280.0,False,0.0,49,2026-07-24 14:45:12,True,High Delivery Fee
2909,7476,2389,425,4,1217.0,False,0.0,0,2026-06-04 14:00:51,False,
2910,7477,6866,345,1,572.0,False,0.0,59,2026-05-18 19:41:51,False,
2911,7478,8968,283,1,146.0,True,24.0,0,2026-08-15 21:35:50,False,
2912,7482,7848,20,5,745.0,False,0.0,0,2026-08-25 13:02:16,False,
2913,7483,6123,194,3,1199.0,False,0.0,25,2026-03-04 21:17:21,False,
2914,7484,9224,381,5,993.0,False,0.0,0,2026-04-26 19:32:22,False,
2915,7487,2662,312,3,1171.0,False,0.0,0,2026-07-20 11:59:12,False,
2916,7489,910,483,3,543.0,False,0.0,25,2026-04-28 13:44:40,False,
2917,7493,678,182,2,251.0,False,0.0,15,2026-05-23 19:03:32,False,
