order_id,session_id,user_id,cart_id,restaurant_id,cuisine,items_count,cart_value,discount,delivery_fee,final_order_value,payment_method,delivery_time_mins,rating_given,coupon_applied,timestamp,city
1787,6768,3801,2630,171,Beverages,3,515.0,153.0,35,397.0,Wallet,16,,True,2026-06-07 17:40:48,Delhi NCR
1788,6771,4550,2631,48,Chinese,3,462.0,92.0,0,370.0,UPI,37,4.0,True,2026-05-09 18:21:37,Chennai
1789,6781,4053,2632,218,Italian,3,1176.0,0.0,0,1176.0,Wallet,42,,False,2026-03-27 16:35:42,Hyderabad
1790,6784,449,2633,82,Italian,3,293.0,0.0,0,293.0,COD,27,5.0,False,2026-04-03 01:50:16,Delhi NCR
1791,6787,446,2634,88,Biryani,2,350.0,0.0,25,375.0,COD,37,3.0,False,2026-04-20 13:02:29,Bangalore
1792,6796,5336,2637,30,North Indian,2,146.0,26.0,35,155.0,Wallet,39,,True,2026-06-04 00:22:24,Hyderabad
1793,6797,2718,2638,142,Mughlai,3,1102.0,0.0,0,1102.0,Debit Card,26,4.0,False,2026-03-16 06:31:23,Delhi NCR
1794,6801,7351,2640,476,Fast Food,1,347.0,89.0,0,258.0,Credit Card,54,2.0,True,2026-05-20 11:29:23,Delhi NCR
1795,6804,7293,2641,268,Biryani,4,936.0,0.0,0,936.0,Wallet,36,3.0,False,2026-06-13 14:16:27,Chennai
1796,6810,822,2642,426,Fast Food,3,629.0,104.0,15,540.0,Debit Card,37,5.0,True,2026-06-24 21:37:38,Mumbai
1797,6813,277,2643,197,Fast Food,3,453.0,129.0,59,383.0,Wallet,24,4.0,True,2026-05-04 13:19:35,Hyderabad
1798,6816,8249,2644,463,Mughlai,5,1283.0,378.0,15,920.0,UPI,28,4.0,True,2026-04-29 21:55:16,Lucknow
1799,6820,9864,2646,465,North Indian,1,108.0,31.0,35,112.0,UPI,41,3.0,True,2026-07-10 16:54:25,Pune
1800,6821,6533,2647,99,Fast Food,3,231.0,40.0,35,226.0,COD,52,,True,2026-06-06 23:44:15,Ahmedabad
1801,6825,6096,2648,99,Fast Food,3,198.0,0.0,35,233.0,UPI,63,4.0,False,2026-06-09 21:30:53,Ahmedabad
1802,6827,7183,2649,328,Fast Food,4,1590.0,243.0,15,1362.0,Credit Card,47,3.0,True,2026-07-29 17:38:18,Mumbai
1803,6830,3485,2651,136,Fast Food,1,114.0,24.0,25,115.0,Debit Card,31,2.0,True,2026-06-24 13:42:46,Hyderabad
1804,6832,5890,2652,398,Chinese,2,558.0,111.0,0,447.0,COD,26,5.0,True,2026-06-13 20:01:08,Delhi NCR
1805,6834,6146,2653,415,South Indian,3,966.0,0.0,25,991.0,Credit Card,35,,False,2026-08-13 15:39:15,Delhi NCR
1806,6835,5258,2654,351,Chinese,2,739.0,0.0,0,739.0,Debit Card,41,4.0,False,2026-03-04 12:56:28,Kolkata
1807,6837,4819,2655,100,Healthy Food,3,1177.0,0.0,0,1177.0,UPI,40,,False,2026-08-20 12:48:36,Bangalore
1808,6842,8151,2657,86,Fast Food,3,447.0,104.0,25,368.0,Wallet,39,3.0,True,2026-06-08 10:24:38,Mumbai
1809,6844,450,2659,457,Healthy Food,3,778.0,81.0,25,722.0,UPI,43,,True,2026-05-17 21:23:07,Pune
1810,6851,2760,2661,460,Biryani,2,417.0,0.0,25,442.0,UPI,35,5.0,False,2026-07-29 09:55:34,Delhi NCR
1811,6856,4543,2663,391,Continental,3,458.0,0.0,0,458.0,UPI,34,4.0,False,2026-05-21 13:53:16,Mumbai
1812,6862,4171,2666,415,South Indian,2,895.0,128.0,25,792.0,UPI,37,4.0,True,2026-04-21 10:44:03,Delhi NCR
1813,6868,8188,2670,401,Biryani,3,395.0,74.0,15,336.0,COD,20,3.0,True,2026-07-01 17:39:57,Pune
1814,6869,8815,2671,144,Chinese,1,140.0,23.0,15,132.0,UPI,28,,True,2026-04-13 14:04:54,Mumbai
1815,6871,7785,2672,181,Chinese,1,234.0,0.0,0,234.0,Wallet,13,4.0,False,2026-08-12 14:38:13,Hyderabad
1816,6872,1593,2673,132,Italian,1,121.0,0.0,15,136.0,UPI,19,5.0,False,2026-03-04 22:17:29,Ahmedabad
1817,6873,8939,2674,111,South Indian,1,493.0,0.0,0,493.0,Wallet,40,5.0,False,2026-08-27 12:44:28,Kolkata
1818,6874,6803,2675,384,Italian,3,919.0,135.0,0,784.0,UPI,26,5.0,True,2026-05-07 23:34:06,Delhi NCR
1819,6885,4554,2678,33,Italian,5,738.0,0.0,25,763.0,Debit Card,19,2.0,False,2026-05-29 09:44:23,Mumbai
1820,6889,5059,2680,42,North Indian,2,765.0,0.0,25,790.0,COD,17,,False,2026-08-11 11:20:20,Chennai
1821,6895,4263,2681,56,South Indian,4,1185.0,0.0,49,1234.0,Wallet,26,4.0,False,2026-05-16 20:53:35,Chennai
1822,6897,7605,2682,158,Street Food,3,453.0,0.0,25,478.0,COD,33,,False,2026-05-09 17:51:18,Bangalore
1823,6901,1894,2683,167,Biryani,2,524.0,0.0,35,559.0,Wallet,19,,False,2026-07-24 10:49:35,Lucknow
1824,6902,1846,2684,384,Italian,4,1229.0,0.0,59,1288.0,Credit Card,47,,False,2026-07-02 18:24:44,Delhi NCR
1825,6905,5860,2685,201,Chinese,4,1140.0,322.0,0,818.0,Credit Card,48,5.0,True,2026-07-07 21:19:30,Pune
1826,6907,4161,2686,54,Chinese,2,429.0,0.0,0,429.0,UPI,15,5.0,False,2026-03-31 12:45:57,Delhi NCR
1827,6923,5156,2687,140,Pizza,3,184.0,0.0,35,219.0,Credit Card,44,,False,2026-06-27 14:27:54,Chennai
1828,6926,3761,2688,263,South Indian,2,188.0,0.0,35,223.0,Credit Card,44,5.0,False,2026-07-20 14:05:07,Jaipur
1829,6930,5841,2690,321,Fast Food,4,647.0,0.0,35,682.0,UPI,45,3.0,False,2026-05-07 20:54:27,Bangalore
1830,6937,5304,2691,51,North Indian,1,115.0,12.0,15,118.0,UPI,32,4.0,True,2026-08-24 15:01:36,Pune
1831,6941,2709,2693,268,Biryani,2,436.0,0.0,0,436.0,UPI,44,4.0,False,2026-07-03 18:01:36,Chennai
1832,6942,312,2694,426,Fast Food,1,179.0,0.0,15,194.0,Debit Card,37,,False,2026-04-02 15:07:46,Mumbai
1833,6949,3191,2695,95,Pizza,3,559.0,117.0,0,442.0,Wallet,40,5.0,True,2026-04-25 11:50:49,Bangalore
1834,6959,5717,2701,372,Thai,2,285.0,0.0,25,310.0,UPI,12,4.0,False,2026-07-17 20:27:26,Hyderabad
1835,6963,8288,2702,278,South Indian,3,699.0,0.0,0,699.0,Wallet,40,,False,2026-04-19 17:19:32,Mumbai
1836,6964,1197,2703,482,Biryani,3,584.0,0.0,0,584.0,Wallet,38,5.0,False,2026-06-10 17:59:47,Pune
1837,6965,1890,2704,150,Biryani,4,580.0,0.0,0,580.0,Credit Card,29,5.0,False,2026-03-14 23:39:55,Kolkata
1838,6966,9076,2705,87,South Indian,4,1652.0,0.0,0,1652.0,UPI,28,,False,2026-04-03 13:10:18,Mumbai
1839,6974,5231,2706,124,North Indian,3,431.0,0.0,59,490.0,Credit Card,12,,False,2026-06-25 18:44:22,Delhi NCR
1840,6975,6182,2707,331,Rolls,1,222.0,0.0,25,247.0,Wallet,41,5.0,False,2026-05-24 10:17:11,Hyderabad
1841,6983,8850,2711,57,Fast Food,4,342.0,0.0,35,377.0,Debit Card,14,4.0,False,2026-05-20 10:06:04,Bangalore
1842,6986,1142,2712,168,Chinese,5,1745.0,420.0,0,1325.0,Wallet,21,4.0,True,2026-05-14 09:31:26,Pune
1843,6989,9652,2713,378,South Indian,2,612.0,0.0,15,627.0,Credit Card,41,4.0,False,2026-06-03 00:27:21,Chennai
1844,6998,9368,2716,362,Mughlai,1,288.0,0.0,25,313.0,UPI,37,,False,2026-03-23 10:47:28,Bangalore
1845,7004,862,2719,36,South Indian,1,344.0,0.0,0,344.0,UPI,43,,False,2026-04-25 13:19:41,Pune
1846,7005,2101,2720,117,North Indian,2,233.0,0.0,0,233.0,Wallet,32,2.0,False,2026-07-27 15:45:02,Delhi NCR
1847,7008,8588,2721,268,Biryani,3,715.0,0.0,0,715.0,COD,22,3.0,False,2026-06-19 12:53:25,Chennai
1848,7009,9128,2722,367,South Indian,4,1257.0,0.0,35,1292.0,UPI,21,3.0,False,2026-06-11 18:22:09,Mumbai
1849,7010,6264,2723,143,Chinese,1,126.0,0.0,25,151.0,UPI,24,,False,2026-07-11 09:45:10,Bangalore
1850,7022,7948,2725,17,Chinese,2,542.0,0.0,25,567.0,UPI,44,3.0,False,2026-04-27 21:47:52,Delhi NCR
1851,7028,5023,2726,159,Chinese,2,333.0,0.0,59,392.0,COD,12,3.0,False,2026-03-27 21:10:01,Chennai
1852,7034,5247,2728,342,Fast Food,1,216.0,41.0,0,175.0,COD,28,4.0,True,2026-04-01 16:59:43,Delhi NCR
1853,7038,7415,2729,105,North Indian,2,258.0,0.0,0,258.0,UPI,27,5.0,False,2026-03-31 12:30:09,Mumbai
1854,7041,1936,2730,89,North Indian,3,677.0,0.0,49,726.0,UPI,50,3.0,False,2026-04-17 19:07:06,Bangalore
1855,7044,2800,2732,43,North Indian,4,609.0,0.0,49,658.0,UPI,39,5.0,False,2026-05-11 15:46:09,Kolkata
1856,7052,2765,2735,187,North Indian,3,607.0,0.0,15,622.0,UPI,12,,False,2026-08-14 23:44:44,Delhi NCR
1857,7055,8311,2736,246,Chinese,3,701.0,145.0,0,556.0,Wallet,46,5.0,True,2026-04-01 21:08:55,Kolkata
1858,7056,5901,2737,217,Italian,4,1847.0,493.0,0,1354.0,Debit Card,38,4.0,True,2026-04-08 20:54:56,Mumbai
1859,7057,4562,2738,132,Italian,2,297.0,0.0,0,297.0,Credit Card,34,,False,2026-03-08 16:02:21,Ahmedabad
1860,7062,88,2740,421,South Indian,2,619.0,0.0,0,619.0,Debit Card,19,4.0,False,2026-03-13 12:29:29,Bangalore
1861,7064,1284,2741,456,Fast Food,1,72.0,0.0,35,107.0,UPI,12,5.0,False,2026-05-16 19:23:14,Delhi NCR
1862,7068,5753,2742,139,Pizza,2,609.0,0.0,0,609.0,UPI,30,2.0,False,2026-04-05 08:44:37,Ahmedabad
1863,7069,4099,2743,60,South Indian,4,1986.0,448.0,0,1538.0,UPI,12,3.0,True,2026-03-08 19:02:26,Bangalore
1864,7075,7034,2747,213,North Indian,4,1938.0,0.0,0,1938.0,UPI,33,3.0,False,2026-03-02 16:31:56,Mumbai
1865,7078,2344,2748,144,Chinese,1,121.0,18.0,15,118.0,Wallet,34,5.0,True,2026-06-06 19:08:45,Mumbai
1866,7081,2590,2749,310,North Indian,2,176.0,52.0,25,149.0,Debit Card,31,5.0,True,2026-03-31 12:11:39,Bangalore
1867,7085,7070,2751,229,Healthy Food,2,358.0,0.0,0,358.0,UPI,42,,False,2026-03-08 20:13:28,Mumbai
1868,7090,3718,2753,457,Healthy Food,2,356.0,85.0,25,296.0,UPI,52,,True,2026-04-29 20:42:08,Pune
1869,7091,8896,2754,86,Fast Food,3,385.0,0.0,25,410.0,Credit Card,35,,False,2026-03-13 01:02:27,Mumbai
1870,7093,1179,2756,415,South Indian,2,692.0,0.0,25,717.0,UPI,39,,False,2026-07-23 21:34:04,Delhi NCR
1871,7097,8136,2757,279,Italian,2,583.0,155.0,35,463.0,UPI,20,5.0,True,2026-04-22 10:38:24,Mumbai
1872,7098,5693,2758,479,Fast Food,1,124.0,0.0,0,124.0,UPI,35,,False,2026-04-08 23:59:07,Mumbai
1873,7101,7235,2759,230,North Indian,4,667.0,76.0,15,606.0,UPI,27,,True,2026-05-28 17:25:28,Chennai
1874,7102,7412,2760,266,Street Food,1,294.0,81.0,0,213.0,COD,47,4.0,True,2026-03-09 22:51:46,Kolkata
1875,7108,9840,2762,459,Beverages,3,699.0,74.0,35,660.0,Credit Card,23,2.0,True,2026-08-24 19:00:26,Delhi NCR
1876,7116,1089,2763,426,Fast Food,2,358.0,75.0,0,283.0,Wallet,32,5.0,True,2026-08-29 16:15:30,Mumbai
1877,7117,343,2764,109,Biryani,3,346.0,75.0,25,296.0,UPI,37,,True,2026-03-09 10:04:43,Mumbai
1878,7118,5086,2765,258,Pizza,2,287.0,0.0,0,287.0,Debit Card,21,,False,2026-03-07 13:54:53,Mumbai
1879,7123,7242,2766,427,North Indian,1,292.0,82.0,59,269.0,Credit Card,34,,True,2026-04-11 14:05:09,Delhi NCR
1880,7126,8574,2768,433,Chinese,2,303.0,0.0,0,303.0,UPI,61,5.0,False,2026-08-03 21:29:10,Hyderabad
1881,7127,2802,2769,246,Chinese,3,699.0,151.0,0,548.0,UPI,49,5.0,True,2026-05-11 23:37:27,Kolkata
1882,7128,9403,2770,322,Italian,1,289.0,0.0,25,314.0,UPI,48,4.0,False,2026-08-23 12:39:04,Hyderabad
1883,7129,1181,2771,210,Continental,4,901.0,261.0,25,665.0,UPI,37,5.0,True,2026-04-09 12:23:17,Bangalore
1884,7134,5966,2773,190,Biryani,1,215.0,38.0,15,192.0,UPI,47,4.0,True,2026-07-23 21:55:51,Hyderabad
1885,7136,3842,2774,427,North Indian,2,488.0,0.0,0,488.0,Wallet,14,5.0,False,2026-07-22 11:46:13,Delhi NCR
1886,7142,9302,2776,400,Biryani,2,361.0,0.0,0,361.0,Credit Card,39,,False,2026-03-11 00:39:18,Ahmedabad
1887,7148,6129,2778,150,Biryani,5,721.0,92.0,25,654.0,Credit Card,30,4.0,True,2026-08-17 18:59:12,Kolkata
1888,7157,1486,2781,349,North Indian,3,578.0,0.0,25,603.0,COD,15,,False,2026-05-24 13:27:55,Chennai
1889,7160,2620,2784,50,Mughlai,1,238.0,0.0,35,273.0,Credit Card,73,,False,2026-06-13 17:50:01,Bangalore
1890,7163,6769,2787,166,Biryani,5,703.0,85.0,49,667.0,Credit Card,32,4.0,True,2026-08-14 21:32:55,Jaipur
1891,7166,8264,2789,57,Fast Food,1,94.0,0.0,35,129.0,Wallet,42,2.0,False,2026-05-08 12:47:13,Bangalore
1892,7167,3540,2790,53,Desserts,4,2252.0,257.0,0,1995.0,Debit Card,47,5.0,True,2026-05-08 19:37:03,Bangalore
1893,7169,1636,2792,397,Pizza,1,532.0,0.0,0,532.0,UPI,21,5.0,False,2026-07-16 20:53:30,Bangalore
1894,7171,5123,2793,110,Healthy Food,3,1848.0,0.0,35,1883.0,Credit Card,32,4.0,False,2026-03-17 02:10:56,Bangalore
1895,7173,5957,2794,242,North Indian,3,359.0,0.0,25,384.0,UPI,41,,False,2026-08-08 20:41:26,Delhi NCR
1896,7177,9698,2796,464,Street Food,2,354.0,48.0,49,355.0,UPI,25,3.0,True,2026-05-05 12:50:05,Delhi NCR
1897,7182,3558,2797,81,Street Food,4,1098.0,163.0,0,935.0,UPI,47,4.0,True,2026-06-27 13:37:10,Delhi NCR
1898,7189,2599,2798,50,Mughlai,2,394.0,93.0,0,301.0,Credit Card,57,,True,2026-08-07 14:42:56,Bangalore
1899,7196,4982,2799,332,South Indian,2,141.0,38.0,25,128.0,UPI,12,4.0,True,2026-08-29 14:03:12,Delhi NCR
1900,7200,6861,2801,207,South Indian,4,760.0,188.0,0,572.0,UPI,35,,True,2026-05-22 10:31:26,Bangalore
1901,7202,1228,2802,367,South Indian,2,534.0,0.0,35,569.0,UPI,34,,False,2026-06-06 11:29:51,Mumbai
1902,7204,7821,2803,15,North Indian,2,478.0,0.0,0,478.0,Debit Card,45,,False,2026-05-03 12:34:52,Delhi NCR
1903,7205,8157,2804,45,North Indian,3,292.0,47.0,0,245.0,UPI,50,,True,2026-03-04 20:26:24,Jaipur
1904,7210,2090,2805,425,South Indian,2,384.0,0.0,15,399.0,UPI,46,3.0,False,2026-08-11 05:38:00,Mumbai
1905,7212,4374,2806,378,South Indian,3,882.0,0.0,15,897.0,COD,45,,False,2026-04-05 08:23:19,Chennai
1906,7214,7818,2807,423,Chinese,3,359.0,82.0,0,277.0,Wallet,42,4.0,True,2026-03-29 17:08:47,Delhi NCR
1907,7215,9345,2808,143,Chinese,1,137.0,39.0,25,123.0,Debit Card,25,5.0,True,2026-08-20 14:45:32,Bangalore
1908,7221,2709,2809,480,North Indian,3,313.0,0.0,0,313.0,UPI,43,,False,2026-05-17 16:27:47,Chennai
1909,7224,9378,2810,337,North Indian,2,599.0,157.0,25,467.0,COD,32,4.0,True,2026-03-11 12:07:37,Kolkata
1910,7225,33,2811,122,Desserts,2,145.0,0.0,49,194.0,Debit Card,46,,False,2026-06-27 20:26:22,Bangalore
1911,7226,7235,2812,301,Fast Food,3,382.0,83.0,0,299.0,UPI,38,,True,2026-08-28 16:46:35,Chennai
1912,7227,8240,2813,150,Biryani,3,673.0,189.0,0,484.0,Debit Card,39,,True,2026-06-19 17:35:07,Kolkata
1913,7230,6282,2814,276,Pizza,2,360.0,0.0,35,395.0,Wallet,15,3.0,False,2026-06-20 20:16:04,Jaipur
1914,7233,2835,2815,181,Chinese,2,509.0,84.0,0,425.0,UPI,16,5.0,True,2026-06-13 21:35:22,Hyderabad
1915,7234,3265,2816,168,Chinese,2,811.0,0.0,0,811.0,Credit Card,17,,False,2026-07-10 12:18:19,Pune
1916,7238,7617,2817,375,Chinese,2,173.0,47.0,35,161.0,COD,18,5.0,True,2026-03-15 16:42:04,Kolkata
1917,7244,7143,2820,499,North Indian,2,152.0,25.0,0,127.0,UPI,37,,True,2026-06-17 21:39:34,Hyderabad
1918,7251,6622,2821,9,Street Food,2,438.0,55.0,25,408.0,Wallet,26,,True,2026-08-02 22:23:35,Mumbai
1919,7259,7507,2823,257,Street Food,3,406.0,0.0,15,421.0,COD,45,5.0,False,2026-06-22 10:43:44,Kolkata
1920,7264,3781,2824,417,South Indian,4,570.0,0.0,0,570.0,Credit Card,49,,False,2026-05-10 23:44:22,Pune
1921,7270,8520,2826,302,Italian,2,499.0,0.0,0,499.0,Wallet,35,5.0,False,2026-04-13 20:13:40,Chennai
1922,7272,1236,2827,486,Biryani,2,204.0,58.0,0,146.0,Debit Card,48,,True,2026-04-02 20:00:38,Bangalore
1923,7278,1650,2829,493,Chinese,2,296.0,0.0,0,296.0,Wallet,41,4.0,False,2026-07-12 21:36:42,Hyderabad
1924,7285,6553,2831,373,Street Food,2,1070.0,184.0,25,911.0,UPI,31,4.0,True,2026-05-31 06:56:59,Hyderabad
1925,7289,6908,2833,121,North Indian,2,536.0,77.0,0,459.0,UPI,22,,True,2026-08-22 12:31:36,Pune
1926,7294,6004,2835,212,Italian,2,484.0,0.0,0,484.0,Wallet,13,5.0,False,2026-07-11 09:48:00,Delhi NCR
1927,7296,2648,2836,285,Street Food,3,239.0,0.0,0,239.0,UPI,31,3.0,False,2026-03-10 21:31:58,Bangalore
1928,7303,488,2837,58,North Indian,5,942.0,135.0,49,856.0,UPI,15,4.0,True,2026-03-02 12:44:44,Pune
1929,7306,5979,2838,387,Biryani,3,603.0,0.0,15,618.0,Wallet,25,,False,2026-04-10 07:57:16,Delhi NCR
1930,7307,2859,2839,192,Italian,1,581.0,0.0,25,606.0,Debit Card,27,5.0,False,2026-08-14 13:24:54,Pune
1931,7314,3828,2842,252,Continental,4,735.0,0.0,0,735.0,Wallet,40,,False,2026-04-15 21:00:52,Hyderabad
1932,7315,5526,2843,188,Chinese,1,68.0,0.0,25,93.0,Debit Card,34,5.0,False,2026-04-08 17:01:39,Mumbai
1933,7317,1229,2844,231,Italian,5,810.0,0.0,0,810.0,Wallet,57,2.0,False,2026-05-24 21:07:34,Chennai
1934,7331,2813,2849,5,Biryani,3,285.0,34.0,25,276.0,UPI,39,,True,2026-04-13 19:07:55,Delhi NCR
1935,7334,5098,2850,379,Rolls,3,600.0,0.0,25,625.0,UPI,51,,False,2026-06-21 18:09:46,Ahmedabad
1936,7336,3269,2851,313,South Indian,4,803.0,142.0,0,661.0,Credit Card,53,3.0,True,2026-03-28 11:18:49,Bangalore
1937,7338,6791,2852,42,North Indian,4,1240.0,147.0,0,1093.0,UPI,28,4.0,True,2026-04-12 21:45:17,Chennai
1938,7341,7289,2853,69,Mughlai,5,661.0,101.0,25,585.0,UPI,31,4.0,True,2026-07-15 09:07:01,Pune
1939,7343,4247,2854,26,Chinese,1,150.0,0.0,25,175.0,UPI,25,4.0,False,2026-03-10 11:08:02,Mumbai
1940,7346,1690,2856,319,North Indian,4,641.0,0.0,35,676.0,Debit Card,45,,False,2026-03-27 13:43:40,Pune
1941,7350,4933,2857,280,Chinese,3,550.0,0.0,49,599.0,COD,60,2.0,False,2026-06-04 11:39:04,Chennai
1942,7359,8883,2859,134,Chinese,2,344.0,83.0,0,261.0,UPI,44,,True,2026-06-29 13:46:09,Bangalore
1943,7368,2127,2860,395,Fast Food,2,327.0,66.0,0,261.0,COD,38,1.0,True,2026-04-05 00:28:12,Delhi NCR
1944,7372,8501,2863,91,Healthy Food,2,771.0,0.0,0,771.0,Debit Card,31,5.0,False,2026-05-19 18:04:34,Pune
1945,7377,7952,2865,193,Thai,3,611.0,0.0,0,611.0,UPI,48,4.0,False,2026-05-26 12:48:28,Hyderabad
1946,7378,4036,2866,349,North Indian,3,609.0,0.0,0,609.0,UPI,14,,False,2026-03-29 17:44:45,Chennai
1947,7379,3061,2867,5,Biryani,2,297.0,0.0,25,322.0,Credit Card,16,4.0,False,2026-07-04 08:05:56,Delhi NCR
1948,7386,6910,2869,76,North Indian,2,757.0,0.0,49,806.0,COD,14,,False,2026-07-30 20:10:06,Hyderabad
1949,7392,3785,2871,67,Chinese,3,420.0,0.0,15,435.0,Credit Card,45,3.0,False,2026-05-26 09:24:36,Pune
1950,7393,1064,2872,394,South Indian,3,844.0,0.0,0,844.0,COD,56,2.0,False,2026-04-16 11:44:21,Kolkata
1951,7397,929,2875,122,Desserts,3,187.0,0.0,49,236.0,UPI,49,1.0,False,2026-03-28 14:08:21,Bangalore
1952,7401,9530,2876,19,Fast Food,3,930.0,0.0,25,955.0,COD,32,,False,2026-07-08 21:46:45,Hyderabad
1953,7405,1051,2877,73,Healthy Food,2,503.0,138.0,0,365.0,Credit Card,48,4.0,True,2026-05-23 12:48:20,Ahmedabad
1954,7408,7723,2878,159,Chinese,2,342.0,0.0,59,401.0,COD,21,,False,2026-04-26 13:19:35,Chennai
1955,7409,3603,2879,274,Chinese,5,2980.0,0.0,0,2980.0,COD,69,,False,2026-06-15 09:58:58,Hyderabad
1956,7410,7217,2880,47,North Indian,2,350.0,0.0,25,375.0,Wallet,37,4.0,False,2026-07-22 11:27:03,Bangalore
1957,7420,1148,2884,443,Fast Food,4,753.0,0.0,15,768.0,COD,38,5.0,False,2026-06-25 12:44:36,Jaipur
1958,7423,9441,2886,263,South Indian,5,642.0,0.0,35,677.0,Debit Card,38,4.0,False,2026-06-19 21:20:37,Jaipur
1959,7424,3069,2887,497,Fast Food,3,268.0,0.0,0,268.0,UPI,27,5.0,False,2026-08-30 19:50:56,Hyderabad
1960,7428,3570,2888,405,Healthy Food,3,1551.0,0.0,0,1551.0,Wallet,18,,False,2026-07-25 21:04:34,Mumbai
1961,7435,372,2892,100,Healthy Food,3,1316.0,272.0,0,1044.0,UPI,28,5.0,True,2026-03-11 10:09:37,Bangalore
1962,7436,6674,2893,156,Mughlai,1,291.0,37.0,0,254.0,Wallet,21,4.0,True,2026-05-20 18:17:21,Chennai
1963,7439,1,2894,134,Chinese,3,459.0,113.0,0,346.0,Credit Card,56,,True,2026-06-24 21:37:11,Bangalore
1964,7443,9330,2896,149,Desserts,1,424.0,0.0,35,459.0,UPI,20,5.0,False,2026-08-09 03:43:27,Bangalore
1965,7444,7161,2897,370,Italian,1,80.0,0.0,15,95.0,Wallet,47,5.0,False,2026-04-16 17:50:51,Bangalore
1966,7449,8633,2898,278,South Indian,3,821.0,0.0,59,880.0,UPI,53,5.0,False,2026-07-08 09:48:21,Mumbai
1967,7454,3208,2900,47,North Indian,4,1007.0,161.0,0,846.0,COD,53,,True,2026-08-16 22:59:55,Bangalore
1968,7455,9570,2901,456,Fast Food,3,259.0,35.0,35,259.0,COD,12,4.0,True,2026-08-16 23:41:05,Delhi NCR
1969,7461,9980,2904,74,South Indian,2,480.0,95.0,25,410.0,Wallet,32,2.0,True,2026-07-21 11:41:26,Pune
1970,7463,7772,2905,60,South Indian,1,519.0,145.0,25,399.0,Credit Card,21,,True,2026-03-30 19:53:35,Bangalore
1971,7470,360,2907,54,Chinese,2,601.0,0.0,0,601.0,UPI,17,4.0,False,2026-08-17 09:02:30,Delhi NCR
1972,7476,2389,2909,425,South Indian,4,1217.0,0.0,0,1217.0,UPI,45,,False,2026-06-04 14:05:03,Mumbai
1973,7477,6866,2910,345,Chinese,1,572.0,0.0,59,631.0,UPI,28,,False,2026-05-18 19:46:31,Delhi NCR
1974,7478,8968,2911,283,Fast Food,1,146.0,24.0,0,122.0,Wallet,28,4.0,True,2026-08-15 21:40:55,Bangalore
1975,7482,7848,2912,20,Biryani,5,745.0,0.0,0,745.0,UPI,54,5.0,False,2026-08-25 13:07:18,Delhi NCR
1976,7483,6123,2913,194,Street Food,3,1199.0,0.0,25,1224.0,UPI,17,2.0,False,2026-03-04 21:21:02,Hyderabad
1977,7484,9224,2914,381,Rolls,5,993.0,0.0,0,993.0,Credit Card,12,5.0,False,2026-04-26 19:37:41,Ahmedabad
1978,7487,2662,2915,312,North Indian,3,1171.0,0.0,0,1171.0,UPI,54,4.0,False,2026-07-20 12:03:34,Mumbai
1979,7489,910,2916,483,Italian,3,543.0,0.0,25,568.0,Wallet,16,,False,2026-04-28 13:49:56,Ahmedabad
1980,7493,678,2917,182,Chinese,2,251.0,0.0,15,266.0,COD,43,,False,2026-05-23 19:06:12,Jaipur
1981,7496,8423,2919,415,South Indian,3,846.0,246.0,0,600.0,UPI,53,3.0,True,2026-05-08 15:03:39,Delhi NCR
1982,7499,4770,2920,214,Desserts,4,1181.0,0.0,0,1181.0,COD,39,5.0,False,2026-05-05 10:38:58,Delhi NCR
1983,7502,3670,2922,385,Chinese,3,600.0,148.0,49,501.0,UPI,53,,True,2026-08-17 20:31:23,Delhi NCR
1984,7505,1143,2923,235,Mughlai,2,454.0,0.0,0,454.0,UPI,26,1.0,False,2026-06-23 22:39:15,Hyderabad
1985,7506,2924,2924,326,Biryani,3,368.0,0.0,0,368.0,Wallet,61,,False,2026-04-28 20:40:40,Bangalore
1986,7508,8131,2925,374,Biryani,2,759.0,112.0,0,647.0,UPI,29,,True,2026-06-11 13:30:45,Delhi NCR
1987,7516,9429,2927,157,Pizza,3,247.0,72.0,15,190.0,UPI,53,4.0,True,2026-04-07 11:56:44,Delhi NCR
1988,7517,2960,2928,144,Chinese,2,168.0,0.0,15,183.0,COD,34,5.0,False,2026-07-05 13:27:47,Mumbai
1989,7523,2202,2931,251,Pizza,4,651.0,182.0,0,469.0,COD,31,5.0,True,2026-06-19 20:47:09,Pune
1990,7525,4075,2932,383,Chinese,3,509.0,0.0,15,524.0,COD,52,,False,2026-03-23 18:25:35,Bangalore
1991,7531,8067,2934,283,Fast Food,5,763.0,166.0,0,597.0,UPI,20,4.0,True,2026-03-14 13:01:49,Bangalore
1992,7532,7270,2935,246,Chinese,5,1345.0,0.0,0,1345.0,Wallet,53,1.0,False,2026-06-01 21:57:45,Kolkata
1993,7533,4907,2936,404,Healthy Food,3,676.0,0.0,0,676.0,UPI,47,4.0,False,2026-04-12 12:32:39,Mumbai
1994,7535,2653,2937,420,Street Food,2,332.0,42.0,0,290.0,Wallet,12,5.0,True,2026-06-07 19:45:29,Jaipur
1995,7537,2356,2938,451,Italian,2,616.0,0.0,0,616.0,UPI,49,,False,2026-07-12 21:40:19,Mumbai
1996,7542,562,2939,76,North Indian,1,391.0,0.0,0,391.0,UPI,17,4.0,False,2026-07-14 19:40:47,Hyderabad
