user_id,signup_date,city,age_group,device_type,user_segment
2195,2026-02-19,Hyderabad,25-34,Android,New
2196,2025-10-31,Kolkata,25-34,iOS,Returning
2197,2025-10-27,Bangalore,35-44,Android,Power
2198,2025-09-12,Chennai,18-24,Web,Power
2199,2025-12-19,Kolkata,18-24,Android,Returning
2200,2025-09-30,Delhi NCR,35-44,Android,Returning
2201,2025-08-05,Pune,25-34,Android,Returning
2202,2026-01-11,Pune,35-44,iOS,Returning
2203,2025-09-28,Delhi NCR,25-34,iOS,Returning
2204,2025-03-19,Lucknow,18-24,Web,Power
2205,2025-05-12,Delhi NCR,25-34,iOS,Returning
2206,2025-12-23,Delhi NCR,25-34,Android,Returning
2207,2026-01-10,Pune,25-34,Android,Returning
2208,2025-09-30,Bangalore,25-34,Android,Returning
2209,2026-02-10,Delhi NCR,25-34,Web,New
2210,2025-11-21,Mumbai,25-34,Web,Returning
2211,2025-12-31,Pune,18-24,Android,Returning
2212,2025-09-15,Pune,25-34,iOS,Returning
2213,2025-08-11,Hyderabad,18-24,iOS,Power
2214,2025-03-21,Jaipur,18-24,iOS,Returning
2215,2025-10-06,Delhi NCR,18-24,iOS,Returning
2216,2025-09-18,Delhi NCR,18-24,Android,Returning
2217,2025-07-02,Chennai,45+,Web,Returning
2218,2025-12-22,Pune,18-24,Android,Returning
2219,2025-09-07,Delhi NCR,18-24,Android,Returning
2220,2026-01-11,Mumbai,35-44,Android,Returning
2221,2025-11-13,Kolkata,25-34,Android,Power
2222,2025-07-18,Lucknow,25-34,iOS,Power
2223,2025-09-21,Hyderabad,25-34,iOS,Returning
2224,2025-11-02,Delhi NCR,25-34,Android,Returning
2225,2025-10-03,Lucknow,25-34,iOS,Returning
2226,2025-10-02,Ahmedabad,18-24,Android,Returning
2227,2025-05-12,Bangalore,35-44,Web,Power
2228,2025-10-09,Kolkata,18-24,Android,Returning
2229,2025-09-22,Kolkata,18-24,Android,Returning
2230,2026-02-18,Jaipur,25-34,Android,New
2231,2025-10-14,Kolkata,25-34,Android,Returning
2232,2025-12-13,Hyderabad,25-34,Android,Returning
2233,2025-12-14,Hyderabad,35-44,Web,Returning
2234,2025-06-20,Bangalore,45+,Android,Returning
2235,2025-06-16,Hyderabad,35-44,Android,Returning
2236,2025-04-15,Pune,18-24,iOS,Returning
2237,2025-05-14,Jaipur,45+,Android,Returning
2238,2025-06-11,Bangalore,25-34,iOS,Returning
2239,2025-12-06,Hyderabad,18-24,Web,Returning
2240,2025-10-06,Bangalore,25-34,iOS,Returning
2241,2025-04-12,Chennai,35-44,Android,Returning
2242,2026-01-18,Hyderabad,18-24,Android,Returning
2243,2025-10-27,Mumbai,25-34,Android,Returning
2244,2025-09-15,Hyderabad,35-44,Android,Returning
2245,2025-07-03,Mumbai,18-24,Android,Power
2246,2025-05-25,Mumbai,25-34,Web,Returning
2247,2025-08-25,Pune,25-34,Android,Returning
2248,2025-05-03,Delhi NCR,25-34,Android,Returning
2249,2026-02-10,Delhi NCR,18-24,Android,New
2250,2025-12-23,Mumbai,25-34,Android,Returning
2251,2025-07-26,Mumbai,25-34,Android,Returning
2252,2025-11-19,Pune,35-44,Web,Returning
2253,2026-01-18,Bangalore,45+,Android,Returning
2254,2025-05-17,Ahmedabad,45+,Web,Power
2255,2025-09-15,Bangalore,18-24,iOS,Returning
2256,2025-11-12,Delhi NCR,18-24,Web,Returning
2257,2026-01-24,Delhi NCR,25-34,Android,Returning
2258,2025-07-12,Chennai,35-44,Android,Returning
2259,2025-07-15,Hyderabad,45+,Android,Power
2260,2025-03-13,Ahmedabad,35-44,Web,Power
2261,2025-09-18,Hyderabad,25-34,iOS,Power
2262,2025-12-18,Bangalore,18-24,iOS,Returning
2263,2025-10-16,Pune,35-44,Android,Power
2264,2025-03-13,Jaipur,18-24,Android,Power
2265,2025-12-21,Delhi NCR,18-24,Android,Returning
2266,2025-08-17,Delhi NCR,35-44,Android,Returning
2267,2025-06-05,Hyderabad,25-34,Android,Returning
2268,2026-01-11,Bangalore,18-24,Android,Returning
2269,2025-04-19,Lucknow,25-34,iOS,Power
2270,2025-10-22,Bangalore,18-24,Web,Returning
2271,2026-02-24,Mumbai,25-34,iOS,New
2272,2026-02-02,Lucknow,18-24,iOS,New
2273,2025-09-22,Kolkata,35-44,Web,Returning
2274,2025-10-03,Mumbai,25-34,Android,Returning
2275,2025-06-10,Ahmedabad,25-34,Android,Power
2276,2025-07-14,Delhi NCR,18-24,iOS,Power
2277,2025-08-13,Delhi NCR,18-24,Android,Returning
2278,2026-01-10,Ahmedabad,25-34,Android,Returning
2279,2025-12-24,Hyderabad,35-44,Android,Returning
2280,2025-05-05,Mumbai,18-24,Android,Returning
2281,2026-01-02,Delhi NCR,25-34,Android,Returning
2282,2025-06-15,Chennai,35-44,Android,Power
2283,2025-03-24,Mumbai,25-34,Android,Power
2284,2025-04-09,Hyderabad,18-24,Android,Returning
2285,2025-10-22,Chennai,25-34,Web,Returning
2286,2025-07-29,Delhi NCR,25-34,Web,Returning
2287,2025-09-10,Chennai,18-24,iOS,Returning
2288,2025-06-16,Ahmedabad,25-34,Web,Power
2289,2025-11-19,Bangalore,25-34,Android,Returning
2290,2025-08-04,Bangalore,45+,iOS,Power
2291,2025-05-14,Delhi NCR,25-34,Android,Power
2292,2025-03-12,Hyderabad,18-24,iOS,Returning
2293,2025-05-19,Kolkata,25-34,Android,Returning
2294,2025-11-05,Delhi NCR,18-24,iOS,Power
2295,2025-06-10,Bangalore,18-24,Android,Returning
2296,2025-10-02,Bangalore,25-34,Android,Power
2297,2025-05-05,Hyderabad,45+,iOS,Returning
2298,2026-01-24,Delhi NCR,35-44,iOS,Returning
2299,2025-04-02,Kolkata,18-24,Android,Power
2300,2025-05-18,Delhi NCR,35-44,iOS,Returning
2301,2025-05-02,Chennai,18-24,Android,Returning
2302,2025-04-24,Bangalore,18-24,iOS,Returning
2303,2025-08-05,Hyderabad,45+,Android,Returning
2304,2025-11-15,Mumbai,45+,iOS,Returning
2305,2025-09-24,Pune,18-24,Android,Power
2306,2025-10-31,Delhi NCR,18-24,Web,Returning
2307,2026-01-05,Mumbai,18-24,Android,Returning
2308,2026-02-17,Hyderabad,25-34,Android,New
2309,2025-10-07,Chennai,35-44,Android,Returning
2310,2025-10-16,Mumbai,18-24,Android,Returning
2311,2026-02-26,Mumbai,25-34,Android,New
2312,2025-10-08,Pune,18-24,iOS,Power
2313,2026-01-30,Pune,18-24,Android,Returning
2314,2025-07-07,Delhi NCR,35-44,Android,Power
2315,2025-05-26,Hyderabad,35-44,Android,Returning
2316,2025-03-18,Bangalore,18-24,Android,Returning
2317,2025-11-06,Hyderabad,18-24,iOS,Power
2318,2025-11-17,Kolkata,18-24,Web,Power
2319,2025-11-03,Mumbai,25-34,Android,Power
2320,2026-02-24,Pune,18-24,Android,New
2321,2025-03-06,Bangalore,25-34,Android,Power
2322,2025-06-26,Hyderabad,25-34,Web,Power
2323,2025-03-02,Chennai,18-24,iOS,Returning
2324,2025-04-14,Ahmedabad,35-44,Web,Returning
2325,2025-10-31,Mumbai,18-24,Android,Returning
2326,2025-05-19,Mumbai,35-44,Web,Returning
2327,2025-10-03,Mumbai,25-34,iOS,Power
2328,2025-12-07,Lucknow,35-44,Web,Returning
2329,2025-07-13,Chennai,18-24,Android,Power
2330,2025-05-17,Hyderabad,35-44,iOS,Returning
2331,2025-09-21,Mumbai,18-24,Android,Returning
2332,2025-06-02,Kolkata,45+,iOS,Returning
2333,2026-01-22,Kolkata,35-44,Android,Returning
2334,2025-07-18,Chennai,25-34,iOS,Power
2335,2025-10-10,Delhi NCR,25-34,Web,Returning
2336,2025-05-13,Mumbai,35-44,iOS,Returning
2337,2025-10-01,Hyderabad,45+,iOS,Returning
2338,2025-11-07,Chennai,35-44,iOS,Returning
2339,2025-07-07,Mumbai,35-44,iOS,Returning
2340,2025-12-25,Hyderabad,35-44,Android,Returning
2341,2025-03-05,Delhi NCR,25-34,Android,Returning
2342,2025-03-25,Pune,18-24,iOS,Returning
2343,2025-06-16,Hyderabad,18-24,Android,Returning
2344,2025-06-25,Mumbai,25-34,iOS,Returning
2345,2025-04-04,Bangalore,25-34,iOS,Returning
2346,2025-04-12,Bangalore,25-34,Android,Power
2347,2025-09-02,Delhi NCR,18-24,Web,Power
2348,2025-08-23,Kolkata,25-34,Android,Returning
2349,2025-09-28,Mumbai,18-24,Android,Returning
2350,2025-08-17,Delhi NCR,25-34,Android,Returning
2351,2025-04-24,Mumbai,25-34,Web,Power
2352,2025-06-12,Mumbai,18-24,Web,Returning
2353,2025-10-09,Delhi NCR,35-44,Android,Power
2354,2025-03-24,Mumbai,25-34,Android,Returning
2355,2025-04-19,Hyderabad,35-44,Android,Power
2356,2025-11-20,Mumbai,18-24,iOS,Power
2357,2025-06-30,Chennai,18-24,iOS,Power
2358,2026-02-17,Mumbai,18-24,iOS,New
2359,2025-07-05,Mumbai,18-24,iOS,Returning
2360,2026-01-11,Delhi NCR,18-24,iOS,Returning
2361,2026-01-18,Ahmedabad,18-24,Android,Returning
2362,2025-09-16,Hyderabad,35-44,Android,Returning
2363,2025-12-09,Pune,45+,iOS,Returning
2364,2025-05-14,Mumbai,45+,iOS,Returning
2365,2025-09-24,Kolkata,45+,Android,Returning
2366,2025-07-28,Mumbai,25-34,Android,Returning
2367,2025-09-24,Delhi NCR,25-34,iOS,Power
2368,2025-10-18,Hyderabad,18-24,Android,Power
2369,2025-12-24,Delhi NCR,18-24,iOS,Returning
2370,2025-03-30,Lucknow,35-44,iOS,Returning
2371,2026-02-22,Mumbai,35-44,Android,New
2372,2026-02-15,Lucknow,35-44,iOS,New
2373,2025-12-18,Hyderabad,35-44,Android,Returning
2374,2025-09-19,Hyderabad,18-24,Android,Returning
2375,2025-12-25,Mumbai,25-34,Android,Returning
2376,2025-03-19,Delhi NCR,25-34,iOS,Power
2377,2025-10-22,Ahmedabad,45+,iOS,Returning
2378,2025-08-07,Delhi NCR,45+,Android,Returning
2379,2025-05-29,Chennai,25-34,iOS,Returning
2380,2025-06-18,Lucknow,18-24,Android,Returning
2381,2025-06-08,Delhi NCR,18-24,Android,Returning
2382,2026-02-04,Hyderabad,25-34,Android,New
2383,2025-05-24,Chennai,35-44,iOS,Returning
2384,2025-06-21,Mumbai,18-24,Android,Power
2385,2025-04-25,Mumbai,18-24,Android,Returning
2386,2025-05-16,Bangalore,25-34,Android,Power
2387,2025-09-18,Bangalore,45+,Android,Returning
2388,2025-11-26,Chennai,25-34,Web,Power
2389,2025-06-04,Mumbai,25-34,Android,Power
2390,2025-04-14,Lucknow,25-34,Android,Power
2391,2025-11-11,Mumbai,18-24,Android,Returning
2392,2025-03-30,Hyderabad,18-24,iOS,Returning
2393,2025-04-25,Hyderabad,35-44,iOS,Returning
2394,2025-07-06,Mumbai,35-44,Android,Returning
2395,2026-02-04,Mumbai,25-34,Android,New
2396,2025-10-11,Pune,25-34,iOS,Power
2397,2025-11-04,Ahmedabad,35-44,Android,Returning
2398,2026-02-04,Delhi NCR,25-34,iOS,New
2399,2025-12-12,Bangalore,18-24,iOS,Returning
2400,2025-12-23,Delhi NCR,25-34,Android,Returning
2401,2025-09-09,Mumbai,25-34,Android,Power
2402,2026-02-17,Chennai,25-34,Android,New
2403,2025-05-17,Kolkata,45+,iOS,Returning
2404,2025-10-24,Delhi NCR,35-44,iOS,Returning
2405,2025-11-25,Lucknow,18-24,Android,Returning
2406,2025-11-29,Mumbai,35-44,Android,Power
2407,2025-10-11,Chennai,25-34,iOS,Returning
2408,2026-01-29,Bangalore,25-34,Android,Returning
2409,2025-04-01,Bangalore,25-34,Android,Returning
2410,2026-02-09,Bangalore,25-34,Android,New
2411,2025-10-06,Delhi NCR,35-44,iOS,Returning
2412,2025-04-19,Chennai,35-44,Android,Returning
2413,2025-09-22,Chennai,35-44,Android,Returning
2414,2025-03-17,Delhi NCR,18-24,iOS,Power
2415,2026-01-17,Kolkata,25-34,Android,Returning
2416,2025-06-20,Delhi NCR,25-34,Android,Returning
2417,2025-10-22,Chennai,45+,iOS,Power
2418,2025-12-31,Mumbai,25-34,Android,Returning
2419,2025-10-01,Mumbai,18-24,iOS,Power
2420,2025-05-18,Delhi NCR,25-34,Android,Power
2421,2026-02-24,Hyderabad,25-34,iOS,New
2422,2025-06-08,Hyderabad,35-44,iOS,Returning
2423,2025-03-21,Bangalore,35-44,iOS,Returning
2424,2025-10-22,Mumbai,45+,iOS,Power
2425,2025-06-07,Delhi NCR,35-44,Android,Returning
2426,2025-09-04,Chennai,18-24,Android,Returning
2427,2025-06-21,Chennai,25-34,Android,Power
2428,2026-01-04,Mumbai,25-34,Web,Returning
2429,2025-12-08,Mumbai,45+,Web,Returning
2430,2025-11-22,Pune,18-24,Android,Returning
2431,2025-10-03,Mumbai,18-24,Android,Returning
2432,2025-04-06,Mumbai,18-24,Android,Returning
2433,2025-09-26,Mumbai,25-34,Web,Power
2434,2025-08-23,Bangalore,18-24,Android,Power
2435,2025-06-11,Bangalore,25-34,Android,Returning
2436,2025-12-11,Hyderabad,35-44,Android,Returning
2437,2025-06-22,Delhi NCR,25-34,Android,Returning
2438,2025-11-24,Chennai,25-34,Android,Returning
2439,2025-06-14,Mumbai,45+,Android,Returning
2440,2025-06-14,Kolkata,25-34,Android,Power
2441,2025-11-18,Hyderabad,18-24,Android,Power
2442,2026-01-20,Hyderabad,25-34,Android,Returning
2443,2025-06-01,Delhi NCR,25-34,Android,Power
2444,2025-11-20,Mumbai,18-24,Web,Power
2445,2025-03-07,Bangalore,25-34,iOS,Power
2446,2025-04-27,Hyderabad,45+,iOS,Power
2447,2025-07-23,Mumbai,25-34,Android,Returning
2448,2025-04-27,Jaipur,25-34,iOS,Power
2449,2025-10-28,Lucknow,25-34,Android,Returning
2450,2025-07-13,Hyderabad,45+,Android,Power
2451,2025-09-04,Jaipur,35-44,Android,Returning
2452,2025-12-28,Mumbai,25-34,Android,Returning
2453,2025-11-05,Mumbai,25-34,Android,Returning
2454,2025-08-22,Mumbai,35-44,Android,Power
2455,2025-12-29,Hyderabad,25-34,Android,Returning
2456,2025-06-18,Mumbai,18-24,Android,Power
2457,2026-02-22,Jaipur,25-34,iOS,New
2458,2025-09-27,Mumbai,25-34,Android,Returning
2459,2025-11-29,Delhi NCR,18-24,Web,Returning
2460,2026-02-15,Kolkata,18-24,Android,New
2461,2025-07-15,Delhi NCR,18-24,Android,Power
2462,2025-12-05,Delhi NCR,25-34,Web,Returning
2463,2025-10-19,Hyderabad,25-34,Android,Returning
2464,2025-08-30,Delhi NCR,18-24,iOS,Power
2465,2025-12-29,Delhi NCR,45+,Android,Returning
2466,2025-07-25,Delhi NCR,25-34,Android,Returning
2467,2025-06-28,Bangalore,18-24,Android,Power
2468,2025-07-14,Jaipur,18-24,Web,Returning
2469,2025-12-12,Kolkata,25-34,Android,Returning
2470,2025-10-03,Delhi NCR,18-24,Android,Returning
2471,2025-10-14,Delhi NCR,18-24,iOS,Returning
2472,2025-04-21,Bangalore,25-34,Android,Returning
2473,2025-12-26,Lucknow,25-34,Web,Returning
2474,2026-02-16,Mumbai,35-44,Android,New
2475,2025-07-31,Delhi NCR,35-44,iOS,Returning
2476,2025-07-02,Chennai,45+,Android,Returning
2477,2025-07-31,Jaipur,18-24,Android,Returning
2478,2025-09-01,Mumbai,18-24,iOS,Returning
2479,2025-03-28,Delhi NCR,45+,Android,Returning
2480,2025-09-09,Delhi NCR,25-34,Android,Returning
2481,2025-09-22,Mumbai,35-44,Web,Returning
2482,2025-09-18,Hyderabad,18-24,Android,Power
2483,2025-08-25,Chennai,18-24,iOS,Returning
2484,2025-08-22,Hyderabad,18-24,iOS,Power
2485,2025-04-27,Mumbai,25-34,iOS,Power
2486,2025-06-18,Mumbai,18-24,Web,Returning
2487,2025-08-30,Delhi NCR,25-34,Android,Power
2488,2025-11-04,Delhi NCR,25-34,iOS,Power
2489,2025-05-23,Pune,18-24,Android,Returning
2490,2025-08-17,Mumbai,18-24,iOS,Power
2491,2026-01-26,Mumbai,25-34,Android,Returning
2492,2026-01-08,Bangalore,18-24,Web,Returning
2493,2025-11-09,Bangalore,18-24,Web,Power
2494,2025-06-22,Bangalore,18-24,iOS,Returning
2495,2025-12-09,Kolkata,25-34,Android,Returning
2496,2025-07-12,Mumbai,35-44,iOS,Power
2497,2025-07-17,Chennai,18-24,Android,Returning
2498,2025-07-11,Delhi NCR,35-44,Android,Power
2499,2025-07-23,Delhi NCR,35-44,Android,Returning
2500,2026-01-18,Jaipur,25-34,Android,Returning
2501,2026-02-08,Delhi NCR,18-24,Android,New
2502,2026-01-18,Hyderabad,25-34,Android,Returning
2503,2025-11-08,Delhi NCR,25-34,Android,Power
2504,2025-11-16,Bangalore,45+,Android,Power
2505,2025-08-21,Pune,45+,Android,Power
2506,2026-02-12,Ahmedabad,25-34,Android,New
2507,2025-11-01,Kolkata,25-34,Android,Power
2508,2025-10-23,Hyderabad,35-44,iOS,Returning
2509,2025-10-22,Delhi NCR,35-44,Android,Returning
2510,2025-12-31,Chennai,25-34,Web,Returning
2511,2026-01-12,Chennai,18-24,Android,Returning
2512,2026-01-31,Mumbai,18-24,Android,New
2513,2025-11-24,Bangalore,25-34,Android,Returning
2514,2026-02-19,Kolkata,35-44,iOS,New
2515,2025-07-02,Bangalore,45+,Android,Power
2516,2025-04-21,Delhi NCR,35-44,Web,Returning
2517,2025-07-12,Kolkata,18-24,Android,Power
2518,2025-05-28,Mumbai,35-44,Android,Returning
2519,2025-05-21,Delhi NCR,18-24,Web,Returning
2520,2025-08-10,Chennai,25-34,Android,Returning
2521,2025-06-27,Delhi NCR,25-34,Web,Power
2522,2025-05-15,Chennai,18-24,Web,Returning
2523,2025-06-10,Mumbai,18-24,Web,Returning
2524,2025-07-30,Delhi NCR,18-24,iOS,Power
2525,2025-08-13,Mumbai,18-24,Android,Power
2526,2025-12-12,Jaipur,35-44,Android,Returning
2527,2025-03-23,Bangalore,18-24,Android,Returning
2528,2025-03-22,Delhi NCR,18-24,Web,Returning
2529,2025-09-09,Mumbai,18-24,Android,Power
2530,2025-12-22,Mumbai,35-44,Android,Returning
2531,2025-12-04,Bangalore,25-34,iOS,Returning
2532,2025-11-20,Mumbai,18-24,Android,Returning
2533,2026-02-21,Bangalore,35-44,iOS,New
2534,2025-04-02,Bangalore,25-34,Web,Returning
2535,2025-08-13,Pune,25-34,iOS,Returning
2536,2025-12-04,Chennai,35-44,iOS,Returning
2537,2026-01-17,Bangalore,18-24,iOS,Returning
2538,2025-11-12,Delhi NCR,35-44,iOS,Returning
2539,2025-09-30,Chennai,25-34,Android,Returning
2540,2026-02-12,Chennai,25-34,Android,New
2541,2025-10-19,Mumbai,18-24,Android,Power
2542,2025-10-04,Ahmedabad,35-44,iOS,Returning
2543,2025-05-28,Mumbai,25-34,iOS,Returning
2544,2025-07-12,Mumbai,18-24,Android,Returning
2545,2025-04-21,Delhi NCR,18-24,Android,Returning
2546,2025-07-16,Ahmedabad,25-34,Android,Returning
2547,2025-10-13,Bangalore,35-44,Android,Returning
2548,2025-08-02,Pune,45+,Android,Returning
2549,2026-02-01,Delhi NCR,25-34,iOS,New
2550,2026-01-09,Bangalore,25-34,iOS,Returning
2551,2025-06-13,Delhi NCR,18-24,Android,Returning
2552,2025-06-13,Kolkata,25-34,iOS,Returning
2553,2025-03-16,Mumbai,45+,Android,Returning
2554,2025-03-14,Delhi NCR,25-34,Web,Returning
2555,2026-02-21,Mumbai,18-24,Android,New
2556,2025-04-15,Kolkata,18-24,Web,Returning
2557,2025-10-14,Bangalore,18-24,Android,Returning
2558,2026-01-22,Bangalore,25-34,Android,Returning
2559,2025-11-10,Bangalore,45+,iOS,Returning
2560,2025-07-24,Lucknow,18-24,Android,Returning
2561,2025-03-29,Kolkata,25-34,iOS,Power
2562,2025-07-21,Chennai,25-34,Android,Power
2563,2025-10-16,Delhi NCR,45+,Android,Returning
2564,2025-06-18,Mumbai,25-34,iOS,Returning
2565,2025-03-06,Ahmedabad,18-24,Android,Power
2566,2025-04-06,Bangalore,18-24,Android,Returning
2567,2026-01-11,Delhi NCR,25-34,Web,Returning
2568,2025-05-13,Bangalore,35-44,Web,Returning
2569,2025-04-11,Ahmedabad,18-24,iOS,Returning
2570,2025-12-13,Bangalore,25-34,iOS,Returning
2571,2025-11-16,Hyderabad,25-34,Web,Returning
2572,2025-09-13,Pune,25-34,iOS,Returning
2573,2025-07-27,Bangalore,18-24,Web,Power
2574,2025-11-02,Delhi NCR,45+,Android,Returning
2575,2025-08-23,Lucknow,25-34,iOS,Returning
2576,2025-06-19,Jaipur,35-44,Android,Returning
2577,2025-06-08,Kolkata,25-34,iOS,Power
2578,2025-10-03,Chennai,45+,iOS,Power
2579,2025-09-18,Delhi NCR,25-34,Android,Power
2580,2025-10-12,Ahmedabad,25-34,iOS,Power
2581,2025-03-19,Delhi NCR,25-34,Web,Power
2582,2025-06-16,Pune,25-34,Web,Power
2583,2025-06-05,Ahmedabad,18-24,Android,Returning
2584,2025-09-01,Hyderabad,45+,iOS,Returning
2585,2025-09-22,Pune,35-44,Android,Power
2586,2025-03-15,Pune,25-34,iOS,Returning
2587,2025-05-17,Delhi NCR,25-34,Android,Power
2588,2025-05-17,Chennai,18-24,Android,Power
2589,2025-07-18,Mumbai,35-44,Android,Returning
2590,2026-02-18,Bangalore,25-34,Android,New
2591,2026-02-19,Mumbai,25-34,iOS,New
2592,2025-06-03,Bangalore,45+,Android,Power
2593,2025-06-01,Kolkata,25-34,iOS,Returning
2594,2025-08-30,Lucknow,35-44,Web,Power
2595,2025-09-29,Delhi NCR,25-34,iOS,Returning
2596,2025-04-20,Hyderabad,35-44,Android,Returning
2597,2025-04-01,Bangalore,25-34,iOS,Power
2598,2025-10-28,Jaipur,25-34,Android,Returning
2599,2025-11-07,Bangalore,45+,Android,Power
2600,2025-05-27,Chennai,25-34,Web,Power
2601,2025-07-31,Ahmedabad,25-34,Android,Power
2602,2025-09-10,Delhi NCR,18-24,Web,Returning
2603,2025-05-17,Ahmedabad,18-24,Android,Power
2604,2025-09-08,Ahmedabad,35-44,Android,Returning
2605,2025-11-08,Jaipur,25-34,Android,Returning
2606,2025-10-30,Delhi NCR,35-44,iOS,Returning
2607,2026-01-28,Bangalore,25-34,Android,Returning
2608,2025-07-22,Kolkata,25-34,Android,Returning
2609,2025-11-02,Delhi NCR,35-44,iOS,Returning
2610,2026-01-21,Hyderabad,25-34,Web,Returning
2611,2025-06-06,Mumbai,35-44,iOS,Returning
2612,2025-07-11,Mumbai,25-34,Android,Returning
2613,2026-02-11,Bangalore,18-24,Android,New
2614,2025-10-03,Hyderabad,25-34,iOS,Returning
2615,2025-10-03,Bangalore,18-24,iOS,Returning
2616,2025-10-26,Hyderabad,25-34,Web,Returning
2617,2025-05-03,Bangalore,18-24,Android,Power
2618,2025-03-06,Chennai,25-34,Android,Returning
2619,2025-07-06,Hyderabad,18-24,Android,Returning
2620,2025-10-17,Bangalore,18-24,iOS,Returning
2621,2025-10-01,Bangalore,25-34,Android,Returning
2622,2025-07-08,Mumbai,18-24,Web,Returning
2623,2025-07-20,Bangalore,18-24,Android,Power
2624,2025-08-10,Hyderabad,25-34,Android,Power
2625,2025-06-18,Bangalore,18-24,Android,Power
2626,2025-12-05,Delhi NCR,18-24,Android,Returning
2627,2025-10-02,Chennai,18-24,iOS,Returning
2628,2025-07-09,Mumbai,35-44,iOS,Returning
2629,2025-03-21,Ahmedabad,25-34,Android,Power
2630,2026-02-07,Mumbai,25-34,Android,New
2631,2025-03-18,Jaipur,45+,iOS,Power
2632,2025-05-20,Bangalore,18-24,iOS,Power
2633,2025-06-05,Bangalore,25-34,Android,Returning
2634,2025-06-16,Delhi NCR,35-44,iOS,Power
2635,2026-01-31,Mumbai,25-34,Android,New
2636,2025-07-31,Delhi NCR,45+,iOS,Power
2637,2025-05-22,Mumbai,45+,iOS,Returning
2638,2026-01-10,Chennai,18-24,Android,Returning
2639,2025-11-26,Delhi NCR,45+,iOS,Returning
2640,2025-12-03,Pune,45+,Android,Returning
2641,2026-01-16,Delhi NCR,25-34,Android,Returning
2642,2025-05-27,Ahmedabad,45+,Android,Returning
2643,2025-09-11,Bangalore,18-24,Android,Returning
2644,2025-08-24,Mumbai,25-34,iOS,Power
2645,2025-03-13,Bangalore,18-24,Android,Power
2646,2025-08-29,Delhi NCR,18-24,iOS,Returning
2647,2026-02-26,Delhi NCR,25-34,Android,New
2648,2025-08-22,Bangalore,25-34,Android,Returning
2649,2025-11-03,Chennai,25-34,Android,Returning
2650,2026-02-10,Ahmedabad,25-34,Android,New
2651,2026-02-06,Bangalore,25-34,Web,New
2652,2026-01-30,Jaipur,18-24,iOS,Returning
2653,2025-05-10,Jaipur,25-34,Android,Returning
2654,2025-11-13,Kolkata,35-44,Web,Returning
2655,2025-05-24,Bangalore,25-34,Android,Power
2656,2025-10-24,Mumbai,25-34,Android,Returning
2657,2025-07-15,Delhi NCR,25-34,Android,Power
2658,2025-11-10,Hyderabad,25-34,Web,Returning
2659,2025-10-16,Bangalore,25-34,iOS,Returning
2660,2025-03-04,Mumbai,45+,iOS,Power
2661,2025-08-27,Bangalore,35-44,iOS,Returning
2662,2025-10-08,Mumbai,25-34,iOS,Returning
2663,2025-12-19,Pune,25-34,iOS,Returning
2664,2025-10-23,Mumbai,25-34,Android,Returning
2665,2025-03-02,Hyderabad,25-34,Android,Returning
2666,2025-06-13,Pune,25-34,Android,Returning
2667,2026-02-26,Mumbai,25-34,Web,New
2668,2025-11-17,Bangalore,25-34,iOS,Returning
2669,2025-07-20,Pune,25-34,iOS,Returning
2670,2025-04-15,Delhi NCR,35-44,Android,Returning
2671,2025-03-04,Mumbai,25-34,Android,Returning
2672,2025-03-12,Delhi NCR,45+,iOS,Returning
2673,2026-02-19,Hyderabad,18-24,Android,New
2674,2025-05-03,Hyderabad,18-24,iOS,Returning
2675,2025-07-13,Mumbai,25-34,Android,Returning
2676,2025-07-25,Bangalore,35-44,iOS,Returning
2677,2025-12-25,Delhi NCR,35-44,iOS,Returning
2678,2025-11-09,Kolkata,18-24,iOS,Power
